date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Precipitation,Next_Day_AQI
2023-10-08,79.70833333333333,28.958333333333332,110.63333333333334,9.445833333333333,4.258333333333334,187.08333333333334,61.75,29.070833333333336,77.125,0.0375,85.0
2023-10-09,85.0,26.40416666666667,99.89583333333333,8.054166666666667,3.8208333333333333,172.58333333333334,62.75,28.974999999999998,77.66666666666667,0.0,75.70833333333333
2023-10-10,75.70833333333333,21.95,83.30416666666666,9.383333333333333,4.129166666666666,185.875,59.708333333333336,28.77916666666667,77.33333333333333,0.0,67.125
2023-10-11,67.125,17.591666666666665,55.4375,13.145833333333334,5.883333333333333,225.25,56.208333333333336,28.708333333333332,78.875,0.0,62.291666666666664
2023-10-12,62.291666666666664,18.837500000000002,58.85833333333333,12.7875,6.041666666666667,221.29166666666666,55.583333333333336,28.441666666666666,77.70833333333333,0.0,66.625
2023-10-13,66.625,19.8125,61.62916666666666,13.0,5.9125000000000005,219.875,56.208333333333336,28.28333333333333,74.91666666666667,0.0,67.29166666666667
2023-10-14,67.29166666666667,20.954166666666666,58.85833333333334,11.529166666666667,4.870833333333334,196.54166666666666,55.166666666666664,28.233333333333334,72.625,0.0,75.125
2023-10-15,75.125,29.349999999999998,102.72500000000001,10.0375,4.083333333333333,181.625,54.0,28.962500000000002,71.45833333333333,0.012500000000000002,87.5
2023-10-16,87.5,25.625,71.15833333333333,9.633333333333333,3.85,181.20833333333334,58.25,27.96666666666667,75.125,0.049999999999999996,72.08333333333333
2023-10-17,72.08333333333333,21.379166666666666,60.791666666666664,12.179166666666667,4.691666666666666,213.66666666666666,60.125,27.995833333333334,75.83333333333333,0.0375,80.16666666666667
2023-10-18,80.16666666666667,33.59166666666667,68.08333333333333,32.61666666666667,12.520833333333334,511.8333333333333,65.54166666666667,28.641666666666666,67.04166666666667,0.0,115.25
2023-10-19,115.25,43.59166666666667,89.58749999999999,40.05416666666667,12.133333333333333,661.375,76.70833333333333,27.825,69.08333333333333,0.0,100.20833333333333
2023-10-20,100.20833333333333,27.920833333333334,60.49583333333334,18.925,7.358333333333333,331.625,66.58333333333333,28.2,78.04166666666667,0.0,82.54166666666667
2023-10-21,82.54166666666667,28.95,65.25416666666666,28.087500000000002,10.4125,429.3333333333333,61.583333333333336,28.52916666666667,75.125,0.0,85.875
2023-10-22,85.875,27.883333333333336,73.13333333333334,27.0125,7.5249999999999995,397.75,50.0,27.866666666666664,80.375,0.0,86.29166666666667
2023-10-23,86.29166666666667,30.420833333333334,65.45416666666667,28.84583333333333,10.158333333333333,445.4166666666667,62.75,28.0,78.70833333333333,0.0,92.29166666666667
2023-10-24,92.29166666666667,31.766666666666666,64.94166666666666,26.40833333333333,9.75,412.4166666666667,61.875,28.03333333333333,76.625,0.0,89.75
2023-10-25,89.75,29.037499999999998,61.225,25.704166666666666,7.654166666666666,437.7083333333333,57.666666666666664,28.5625,76.04166666666667,0.0,85.125
2023-10-26,85.125,28.3,58.5625,25.27916666666667,7.45,407.2083333333333,57.625,28.2,74.45833333333333,0.0,86.41666666666667
2023-10-27,86.41666666666667,30.84583333333333,59.333333333333336,19.545833333333334,5.966666666666666,324.0416666666667,63.791666666666664,28.191666666666666,77.41666666666667,0.0,89.95833333333333
2023-10-28,89.95833333333333,29.775000000000002,63.74583333333334,21.96666666666667,8.975,339.0416666666667,69.125,28.504166666666666,73.83333333333333,0.024999999999999998,90.625
2023-10-29,90.625,28.270833333333332,58.82083333333333,30.608333333333334,11.458333333333334,439.5416666666667,70.5,27.625,74.875,0.0,85.41666666666667
2023-10-30,85.41666666666667,23.329166666666666,44.61666666666667,24.683333333333334,9.166666666666666,393.75,81.45833333333333,28.400000000000002,64.08333333333333,0.0,77.75
2023-10-31,77.75,26.108333333333334,47.15416666666667,30.712500000000002,12.479166666666666,460.75,82.70833333333333,29.59583333333333,38.5,0.0,87.04166666666667
2023-11-01,87.04166666666667,32.72083333333333,57.13333333333333,35.333333333333336,13.4,565.2083333333334,84.0,29.962500000000002,30.458333333333332,0.0,117.45833333333333
2023-11-02,117.45833333333333,40.74166666666667,71.03333333333333,30.40833333333333,15.354166666666666,609.125,101.54166666666667,29.375,36.416666666666664,0.0,106.75
2023-11-03,106.75,36.44583333333333,67.06666666666666,23.354166666666668,7.104166666666667,427.1666666666667,86.33333333333333,28.933333333333334,58.375,0.0,101.75
2023-11-04,101.75,38.425000000000004,68.39999999999999,23.354166666666668,6.791666666666667,415.625,76.83333333333333,28.054166666666664,75.70833333333333,0.0,104.16666666666667
2023-11-05,104.16666666666667,33.0625,60.19583333333333,28.52916666666667,8.120833333333334,500.25,74.66666666666667,28.075,71.75,0.0,94.95833333333333
2023-11-06,94.95833333333333,37.9125,71.37916666666666,23.895833333333332,12.433333333333332,505.375,91.29166666666667,28.3125,58.291666666666664,0.0,118.16666666666667
2023-11-07,118.16666666666667,49.975,86.45,41.916666666666664,16.608333333333334,780.0833333333334,76.16666666666667,28.28333333333333,44.041666666666664,0.0,151.66666666666666
2023-11-08,151.66666666666666,61.1625,104.60833333333333,44.69583333333333,18.900000000000002,885.2916666666666,65.04166666666667,27.566666666666666,49.375,0.0,151.58333333333334
2023-11-09,151.58333333333334,56.395833333333336,98.08749999999999,26.745833333333334,13.0,616.0416666666666,101.375,27.545833333333334,61.916666666666664,0.0,120.95833333333333
2023-11-10,120.95833333333333,29.037499999999998,62.958333333333336,29.779166666666665,10.029166666666667,495.3333333333333,68.91666666666667,27.704166666666666,51.333333333333336,0.0,75.54166666666667
2023-11-11,75.54166666666667,22.150000000000002,34.94583333333333,24.266666666666666,13.208333333333334,451.2916666666667,72.0,25.974999999999998,34.958333333333336,0.0,79.375
2023-11-12,79.375,26.858333333333334,41.108333333333334,30.554166666666664,22.504166666666666,579.5416666666666,81.125,25.2375,43.5,0.0,96.58333333333333
